timestamp,time_readable,x,y,z,eye_source
1745681259.503893,2025-04-26 11:27:39.503893,nan,nan,nan,left
1745681259.5266435,2025-04-26 11:27:39.526644,nan,nan,nan,left
1745681259.5508966,2025-04-26 11:27:39.550897,nan,nan,nan,left
1745681259.5508966,2025-04-26 11:27:39.550897,0.17924284934997559,0.9179883003234863,2.042917013168335,left
1745681259.5665498,2025-04-26 11:27:39.566550,0.16330492496490479,0.9222584366798401,1.536300539970398,left
1745681259.5852225,2025-04-26 11:27:39.585222,0.16172897815704346,0.9186794757843018,1.9609047174453735,left
1745681259.5950868,2025-04-26 11:27:39.595087,0.16729290783405304,0.9130716323852539,2.626171350479126,left
1745681259.6204898,2025-04-26 11:27:39.620490,0.1676539182662964,0.9177931547164917,2.066047430038452,left
1745681259.6374588,2025-04-26 11:27:39.637459,0.16507717967033386,0.913583517074585,2.5654830932617188,left
1745681259.6521442,2025-04-26 11:27:39.652144,0.16623996198177338,0.9133208394050598,2.59663724899292,left
1745681259.6615458,2025-04-26 11:27:39.661546,0.16602745652198792,0.9179533123970032,2.0470070838928223,left
1745681259.679293,2025-04-26 11:27:39.679293,0.16459618508815765,0.9172336459159851,2.1324515342712402,left
1745681259.697366,2025-04-26 11:27:39.697366,0.16324152052402496,0.9195098280906677,1.8624087572097778,left
1745681259.7149916,2025-04-26 11:27:39.714992,0.16074417531490326,0.9155617356300354,2.330758571624756,left
1745681259.7301526,2025-04-26 11:27:39.730153,0.1620657742023468,0.9189597964286804,1.9276636838912964,left
1745681259.7493148,2025-04-26 11:27:39.749315,0.15792393684387207,0.9270800948143005,0.9643498659133911,left
1745681259.7617588,2025-04-26 11:27:39.761759,0.16051432490348816,0.9285532236099243,0.7894756197929382,left
1745681259.7857568,2025-04-26 11:27:39.785757,0.16178323328495026,0.9228415489196777,1.4670984745025635,left
1745681259.8011148,2025-04-26 11:27:39.801115,0.16337153315544128,0.9211939573287964,1.662581443786621,left
1745681259.8145113,2025-04-26 11:27:39.814511,0.16478034853935242,0.912392258644104,2.706796407699585,left
1745681259.8298354,2025-04-26 11:27:39.829835,0.16554366052150726,0.9105088114738464,2.930267095565796,left
1745681259.8539565,2025-04-26 11:27:39.853956,0.1610637903213501,0.9258561134338379,1.1094419956207275,left
1745681259.8664212,2025-04-26 11:27:39.866421,0.16511297225952148,0.9157061576843262,2.3136794567108154,left
1745681259.879527,2025-04-26 11:27:39.879527,0.16548798978328705,0.9145771265029907,2.447622776031494,left
1745681259.8959348,2025-04-26 11:27:39.895935,0.1844264566898346,0.9318670034408569,0.3963361084461212,left
1745681259.9125133,2025-04-26 11:27:39.912513,0.23100987076759338,0.9430177211761475,-0.9265769124031067,left
1745681259.929089,2025-04-26 11:27:39.929089,0.24859033524990082,0.9315237998962402,0.4370683431625366,left
1745681259.945654,2025-04-26 11:27:39.945654,0.24986709654331207,0.9347602128982544,0.05313071236014366,left
1745681259.9658253,2025-04-26 11:27:39.965825,0.2478284239768982,0.9297211170196533,0.6509570479393005,left
1745681259.979279,2025-04-26 11:27:39.979279,0.2460450530052185,0.9386753439903259,-0.41136887669563293,left
1745681259.996047,2025-04-26 11:27:39.996047,0.2476828694343567,0.9376685619354248,-0.2918793559074402,left
1745681260.012728,2025-04-26 11:27:40.012728,0.25035443902015686,0.9359015822410583,-0.08226975053548813,left
1745681260.0298967,2025-04-26 11:27:40.029897,0.2440793365240097,0.939946711063385,-0.5622036457061768,left
1745681260.046902,2025-04-26 11:27:40.046902,0.24620391428470612,0.9310315251350403,0.49549195170402527,left
1745681260.065466,2025-04-26 11:27:40.065466,0.24587798118591309,0.9443441033363342,-1.083901047706604,left
1745681260.0809093,2025-04-26 11:27:40.080909,0.2435377687215805,0.926158607006073,1.0735853910446167,left
1745681260.101653,2025-04-26 11:27:40.101653,0.24679850041866302,0.9303891062736511,0.5717129111289978,left
1745681260.1126938,2025-04-26 11:27:40.112694,0.25037240982055664,0.9437005519866943,-1.007514238357544,left
1745681260.1300595,2025-04-26 11:27:40.130059,0.25351789593696594,0.9333747625350952,0.21754443645477295,left
1745681260.1498573,2025-04-26 11:27:40.149857,0.2525366246700287,0.9230334758758545,1.444392442703247,left
1745681260.1649992,2025-04-26 11:27:40.164999,0.2512809634208679,0.9363123774528503,-0.13100729882717133,left
1745681260.1804452,2025-04-26 11:27:40.180445,0.2523971498012543,0.9213516116142273,1.6439008712768555,left
1745681260.2012372,2025-04-26 11:27:40.201237,0.28618505597114563,0.9249911308288574,1.2120920419692993,left
1745681260.2130826,2025-04-26 11:27:40.213083,0.2912350296974182,0.9317490458488464,0.41038012504577637,left
1745681260.2293842,2025-04-26 11:27:40.229384,0.2852158844470978,0.9297597408294678,0.6463446021080017,left
1745681260.2459912,2025-04-26 11:27:40.245991,0.28659042716026306,0.9226337671279907,1.4917947053909302,left
1745681260.2635908,2025-04-26 11:27:40.263591,0.2833642363548279,0.9179219603538513,2.0508065223693848,left
1745681260.280093,2025-04-26 11:27:40.280093,0.2826579511165619,0.9242908358573914,1.2952431440353394,left
1745681260.2967167,2025-04-26 11:27:40.296717,0.2915702164173126,0.9228330254554749,1.4681544303894043,left
1745681260.3189695,2025-04-26 11:27:40.318969,0.2815377116203308,0.9204840660095215,1.7468664646148682,left
1745681260.3352585,2025-04-26 11:27:40.335258,0.2919085621833801,0.921362042427063,1.6426430940628052,left
1745681260.3519676,2025-04-26 11:27:40.351968,0.28459373116493225,0.9234793782234192,1.3914706707000732,left
1745681260.3647993,2025-04-26 11:27:40.364799,0.28809162974357605,0.9154006242752075,2.349919557571411,left
1745681260.3809814,2025-04-26 11:27:40.380981,0.2905643880367279,0.9316209554672241,0.4255455434322357,left
1745681260.396371,2025-04-26 11:27:40.396371,0.3379122316837311,0.9038480520248413,3.7204501628875732,left
1745681260.4136055,2025-04-26 11:27:40.413605,0.3586982190608978,0.9157366752624512,2.3100688457489014,left
1745681260.4303117,2025-04-26 11:27:40.430312,0.3593778610229492,0.9118713140487671,2.768646001815796,left
1745681260.4473698,2025-04-26 11:27:40.447370,0.3636886477470398,0.9049375057220459,3.591233253479004,left
1745681260.4688911,2025-04-26 11:27:40.468891,0.36264410614967346,0.9048243761062622,3.604616403579712,left
1745681260.486122,2025-04-26 11:27:40.486122,0.3615454435348511,0.9075607657432556,3.280005931854248,left
1745681260.5042768,2025-04-26 11:27:40.504277,0.36344945430755615,0.904039740562439,3.6976940631866455,left
1745681260.5201478,2025-04-26 11:27:40.520148,0.3632333278656006,0.8997741341590881,4.203804016113281,left
1745681260.529152,2025-04-26 11:27:40.529152,0.36124128103256226,0.901251494884491,4.02854585647583,left
1745681260.5458963,2025-04-26 11:27:40.545896,0.3585520386695862,0.9044163227081299,3.6530261039733887,left
1745681260.5631964,2025-04-26 11:27:40.563196,0.36169612407684326,0.901257336139679,4.027837753295898,left
1745681260.5863924,2025-04-26 11:27:40.586392,0.36082524061203003,0.9030628204345703,3.8136472702026367,left
1745681260.6026783,2025-04-26 11:27:40.602678,0.35826826095581055,0.9062689542770386,3.433272361755371,left
1745681260.6190689,2025-04-26 11:27:40.619069,0.36061355471611023,0.9003892540931702,4.130870342254639,left
1745681260.6300688,2025-04-26 11:27:40.630069,0.3554122745990753,0.9055231213569641,3.5217466354370117,left
1745681260.6468294,2025-04-26 11:27:40.646829,0.3608270287513733,0.9089832901954651,3.1112780570983887,left
1745681260.665668,2025-04-26 11:27:40.665668,0.3595639765262604,0.9179777503013611,2.0441596508026123,left
1745681260.6820045,2025-04-26 11:27:40.682004,0.35528334975242615,0.9171513319015503,2.142176628112793,left
1745681260.6965523,2025-04-26 11:27:40.696552,0.35950472950935364,0.9206591248512268,1.7261041402816772,left
1745681260.713643,2025-04-26 11:27:40.713643,0.3608236014842987,0.9123288989067078,2.7143115997314453,left
1745681260.7306402,2025-04-26 11:27:40.730640,0.3612003028392792,0.9082093834877014,3.2030222415924072,left
1745681260.7469215,2025-04-26 11:27:40.746922,0.3580390512943268,0.9105993509292603,2.9195477962493896,left
1745681260.7634654,2025-04-26 11:27:40.763465,0.3618840277194977,0.9087913036346436,3.134044885635376,left
1745681260.7820067,2025-04-26 11:27:40.782007,0.3640934228897095,0.9027198553085327,3.8543143272399902,left
1745681260.8002877,2025-04-26 11:27:40.800288,0.3597763478755951,0.9050855040550232,3.573674440383911,left
1745681260.8134463,2025-04-26 11:27:40.813446,0.35843291878700256,0.9072790145874023,3.313443183898926,left
1745681260.8331184,2025-04-26 11:27:40.833118,0.32403984665870667,0.8988277316093445,4.316084384918213,left
1745681260.847737,2025-04-26 11:27:40.847737,0.3308449983596802,0.8970891237258911,4.522377967834473,left
1745681260.870734,2025-04-26 11:27:40.870734,0.33043038845062256,0.9102843999862671,2.956848621368408,left
1745681260.8845677,2025-04-26 11:27:40.884568,0.3321356773376465,0.8927453756332397,5.037729263305664,left
1745681260.8961053,2025-04-26 11:27:40.896105,0.32990288734436035,0.9034023880958557,3.773364782333374,left
1745681260.913242,2025-04-26 11:27:40.913242,0.3282637596130371,0.9096278548240662,3.034726619720459,left
1745681260.9307709,2025-04-26 11:27:40.930771,0.32557520270347595,0.9132962822914124,2.5995562076568604,left
1745681260.949989,2025-04-26 11:27:40.949989,0.3268263041973114,0.9077237844467163,3.260641574859619,left
1745681260.9640908,2025-04-26 11:27:40.964091,0.330708771944046,0.9053221344947815,3.545607566833496,left
1745681260.9826417,2025-04-26 11:27:40.982642,0.32970696687698364,0.8999489545822144,4.183034420013428,left
1745681261.0028358,2025-04-26 11:27:41.002836,0.33212560415267944,0.9093267917633057,3.070488214492798,left
1745681261.0190094,2025-04-26 11:27:41.019009,0.3269542157649994,0.9161880016326904,2.2564806938171387,left
1745681261.036169,2025-04-26 11:27:41.036169,0.329790860414505,0.9062264561653137,3.438308000564575,left
1745681261.046541,2025-04-26 11:27:41.046541,0.3373135030269623,0.9042549133300781,3.6722350120544434,left
1745681261.063696,2025-04-26 11:27:41.063696,0.33634743094444275,0.906071662902832,3.4567131996154785,left
1745681261.082893,2025-04-26 11:27:41.082893,0.3397088944911957,0.9048141837120056,3.6058688163757324,left
1745681261.1002507,2025-04-26 11:27:41.100251,0.3439679443836212,0.908927321434021,3.117863178253174,left
1745681261.1136434,2025-04-26 11:27:41.113643,0.3418780565261841,0.9029951691627502,3.821594476699829,left
1745681261.1317103,2025-04-26 11:27:41.131710,0.34136754274368286,0.8985913395881653,4.3441267013549805,left
1745681261.1470063,2025-04-26 11:27:41.147006,0.3394601047039032,0.9032586216926575,3.7903857231140137,left
1745681261.1635792,2025-04-26 11:27:41.163579,0.3402823507785797,0.9063495397567749,3.4237027168273926,left
1745681261.1832566,2025-04-26 11:27:41.183257,0.3370884954929352,0.8984798789024353,4.357341289520264,left
1745681261.1971536,2025-04-26 11:27:41.197154,0.33993440866470337,0.8963300585746765,4.612379550933838,left
