timestamp,time_readable,x,y
1744730690.7958193,2025-04-15 11:24:50.795819,nan,nan
1744730690.8104324,2025-04-15 11:24:50.810432,nan,nan
1744730690.8516676,2025-04-15 11:24:50.851668,nan,nan
1744730690.8516676,2025-04-15 11:24:50.851668,nan,nan
1744730690.8516676,2025-04-15 11:24:50.851668,0.35848668217658997,0.9880265295505524
1744730690.8681545,2025-04-15 11:24:50.868155,0.3565514236688614,0.9893546998500824
1744730690.884678,2025-04-15 11:24:50.884678,0.3572915345430374,0.9896488189697266
1744730690.9024572,2025-04-15 11:24:50.902457,0.35823212563991547,0.9860408008098602
1744730690.9120712,2025-04-15 11:24:50.912071,0.35638009011745453,0.9812589287757874
1744730690.9293532,2025-04-15 11:24:50.929353,0.3540472686290741,0.9828111529350281
1744730690.946283,2025-04-15 11:24:50.946283,0.3607606887817383,0.9863666892051697
1744730690.9642768,2025-04-15 11:24:50.964277,0.3548172563314438,0.9929782748222351
1744730690.9803889,2025-04-15 11:24:50.980389,nan,nan
1744730691.0067265,2025-04-15 11:24:51.006727,0.35583189129829407,0.9869208335876465
1744730691.0190685,2025-04-15 11:24:51.019068,nan,nan
1744730691.0340316,2025-04-15 11:24:51.034032,0.3517231196165085,0.9901543855667114
1744730691.046752,2025-04-15 11:24:51.046752,0.3602546900510788,0.9937960207462311
1744730691.0642002,2025-04-15 11:24:51.064200,0.3582407683134079,0.9862850606441498
1744730691.0801666,2025-04-15 11:24:51.080167,0.3603001683950424,0.9907679855823517
1744730691.1058698,2025-04-15 11:24:51.105870,nan,nan
1744730691.1183825,2025-04-15 11:24:51.118382,0.356735035777092,0.9912193715572357
1744730691.135715,2025-04-15 11:24:51.135715,0.3601968437433243,0.9909324049949646
1744730691.1474793,2025-04-15 11:24:51.147479,0.35469645261764526,0.9951921999454498
1744730691.1650953,2025-04-15 11:24:51.165095,0.3601969927549362,0.9846537411212921
1744730691.1799626,2025-04-15 11:24:51.179963,0.3538985401391983,0.990809291601181
1744730691.2031996,2025-04-15 11:24:51.203200,0.36306674778461456,0.9915930926799774
1744730691.2145216,2025-04-15 11:24:51.214522,0.3721977472305298,0.9832845330238342
1744730691.2312331,2025-04-15 11:24:51.231233,nan,nan
1744730691.254081,2025-04-15 11:24:51.254081,0.3911939114332199,0.9861370027065277
1744730691.268674,2025-04-15 11:24:51.268674,0.3909391611814499,0.9850440323352814
1744730691.2894688,2025-04-15 11:24:51.289469,0.39438237249851227,0.986628919839859
1744730691.3035834,2025-04-15 11:24:51.303583,0.4047934263944626,0.9786733090877533
1744730691.3195903,2025-04-15 11:24:51.319590,0.39455367624759674,0.9722611010074615
1744730691.3365889,2025-04-15 11:24:51.336589,0.3926062732934952,0.9819823205471039
1744730691.3511987,2025-04-15 11:24:51.351199,0.391128733754158,0.9839630424976349
1744730691.3700697,2025-04-15 11:24:51.370070,0.39646752178668976,0.9826180338859558
1744730691.3811011,2025-04-15 11:24:51.381101,nan,nan
1744730691.403856,2025-04-15 11:24:51.403856,0.38895660638809204,0.9885330200195312
1744730691.4145722,2025-04-15 11:24:51.414572,0.39206764101982117,0.9834495484828949
1744730691.4313576,2025-04-15 11:24:51.431358,0.39647646248340607,0.9836364686489105
1744730691.4477804,2025-04-15 11:24:51.447780,0.39413565397262573,0.9853295087814331
1744730691.4630332,2025-04-15 11:24:51.463033,0.39805397391319275,0.9829089045524597
1744730691.4809554,2025-04-15 11:24:51.480955,nan,nan
1744730691.5040514,2025-04-15 11:24:51.504051,0.3865755647420883,0.979815661907196
1744730691.5152621,2025-04-15 11:24:51.515262,0.38894787430763245,0.9838518500328064
1744730691.5305624,2025-04-15 11:24:51.530562,0.3926272988319397,0.9873738288879395
1744730691.5474136,2025-04-15 11:24:51.547414,0.3923170864582062,0.9874954521656036
1744730691.5634902,2025-04-15 11:24:51.563490,0.3979913741350174,0.9816314578056335
1744730691.5847945,2025-04-15 11:24:51.584795,0.5009487867355347,0.9763669371604919
1744730691.6044154,2025-04-15 11:24:51.604415,0.5331005454063416,0.969116598367691
1744730691.6150677,2025-04-15 11:24:51.615068,0.5133284032344818,0.9802470207214355
1744730691.6299524,2025-04-15 11:24:51.629952,0.5091756582260132,0.9795666933059692
1744730691.6467924,2025-04-15 11:24:51.646792,0.5202853381633759,0.9888957142829895
1744730691.6645596,2025-04-15 11:24:51.664560,nan,nan
1744730691.6816084,2025-04-15 11:24:51.681608,nan,nan
1744730691.704464,2025-04-15 11:24:51.704464,0.520376443862915,0.9768997728824615
1744730691.7150729,2025-04-15 11:24:51.715073,nan,nan
1744730691.7298472,2025-04-15 11:24:51.729847,0.516966700553894,0.9761452376842499
1744730691.7485182,2025-04-15 11:24:51.748518,0.5074792802333832,0.9886727333068848
1744730691.7650282,2025-04-15 11:24:51.765028,0.502836599946022,0.9851524531841278
1744730691.781473,2025-04-15 11:24:51.781473,0.5118655860424042,0.9876590669155121
1744730691.8071005,2025-04-15 11:24:51.807101,0.5175569355487823,0.9869475960731506
1744730691.8207066,2025-04-15 11:24:51.820707,0.5151682198047638,0.9850594103336334
1744730691.829921,2025-04-15 11:24:51.829921,0.5139716863632202,0.9886175692081451
1744730691.846666,2025-04-15 11:24:51.846666,0.5184702575206757,0.9827417731285095
1744730691.8683426,2025-04-15 11:24:51.868343,nan,nan
1744730691.8871174,2025-04-15 11:24:51.887117,0.4971235543489456,0.9838519096374512
1744730691.905211,2025-04-15 11:24:51.905211,0.49498577415943146,0.9863706231117249
1744730691.9148762,2025-04-15 11:24:51.914876,0.4978349804878235,0.984145849943161
1744730691.9311872,2025-04-15 11:24:51.931187,nan,nan
1744730691.946726,2025-04-15 11:24:51.946726,0.502862274646759,0.989107221364975
1744730691.9636288,2025-04-15 11:24:51.963629,0.4998359978199005,0.9791038036346436
1744730691.9800458,2025-04-15 11:24:51.980046,0.5022481977939606,0.9809306561946869
1744730692.005358,2025-04-15 11:24:52.005358,0.49622271955013275,0.9862819910049438
1744730692.0167644,2025-04-15 11:24:52.016764,0.49477696418762207,0.9796887636184692
1744730692.0304375,2025-04-15 11:24:52.030437,0.49891163408756256,0.9771254658699036
1744730692.0472682,2025-04-15 11:24:52.047268,0.4989599585533142,0.9796036183834076
1744730692.063241,2025-04-15 11:24:52.063241,0.4958287328481674,0.9800706803798676
1744730692.080403,2025-04-15 11:24:52.080403,0.4968126118183136,0.9719283580780029
1744730692.1071775,2025-04-15 11:24:52.107177,0.49344031512737274,0.9771386981010437
1744730692.1208804,2025-04-15 11:24:52.120880,0.4917689710855484,0.9777643978595734
1744730692.1350775,2025-04-15 11:24:52.135077,0.49065010249614716,0.9776254296302795
1744730692.1489234,2025-04-15 11:24:52.148923,0.5071520954370499,0.9730891287326813
1744730692.1640997,2025-04-15 11:24:52.164100,0.5217021703720093,0.9828777313232422
1744730692.181278,2025-04-15 11:24:52.181278,0.5220659375190735,0.9761790931224823
1744730692.2055423,2025-04-15 11:24:52.205542,0.5224601030349731,0.972681313753128
