timestamp,time_readable,x,y
1744739409.9526052,2025-04-15 13:50:09.952605,nan,nan
1744739409.969634,2025-04-15 13:50:09.969634,nan,nan
1744739410.0060346,2025-04-15 13:50:10.006035,nan,nan
1744739410.0060346,2025-04-15 13:50:10.006035,nan,nan
1744739410.0060346,2025-04-15 13:50:10.006035,0.29896607995033264,0.21618372946977615
1744739410.0225904,2025-04-15 13:50:10.022590,0.19312307611107826,0.3539690226316452
1744739410.039091,2025-04-15 13:50:10.039091,0.27054738253355026,0.20808234810829163
1744739410.0555997,2025-04-15 13:50:10.055600,0.10325902700424194,0.5106734186410904
1744739410.0720756,2025-04-15 13:50:10.072076,0.2921459674835205,0.2183098867535591
1744739410.0886185,2025-04-15 13:50:10.088619,0.3174191266298294,0.22125747054815292
1744739410.1054778,2025-04-15 13:50:10.105478,0.3176548182964325,0.22247538715600967
1744739410.122321,2025-04-15 13:50:10.122321,0.2834021747112274,0.20742807537317276
1744739410.1393824,2025-04-15 13:50:10.139382,0.31308797001838684,0.21033991873264313
1744739410.1559186,2025-04-15 13:50:10.155919,0.31772659718990326,0.2154703512787819
1744739410.17237,2025-04-15 13:50:10.172370,0.3164094388484955,0.21887878328561783
1744739410.1895006,2025-04-15 13:50:10.189501,0.3267820030450821,0.22187814861536026
1744739410.2053654,2025-04-15 13:50:10.205365,0.25116170197725296,0.29351840168237686
1744739410.2225814,2025-04-15 13:50:10.222581,0.17314394563436508,0.4327600598335266
1744739410.2385979,2025-04-15 13:50:10.238598,0.1636667624115944,0.4738704264163971
1744739410.2554119,2025-04-15 13:50:10.255412,0.17297261953353882,0.44521839916706085
1744739410.2723365,2025-04-15 13:50:10.272336,0.17420612275600433,0.43511562049388885
1744739410.289334,2025-04-15 13:50:10.289334,0.1784965842962265,0.42130646109580994
1744739410.3058891,2025-04-15 13:50:10.305889,0.1763654574751854,0.40913572907447815
1744739410.322507,2025-04-15 13:50:10.322507,0.1829463168978691,0.42539089918136597
1744739410.3391964,2025-04-15 13:50:10.339196,0.19006799906492233,0.42490218579769135
1744739410.355285,2025-04-15 13:50:10.355285,0.18091297149658203,0.41855277121067047
1744739410.3720307,2025-04-15 13:50:10.372031,0.18480587750673294,0.42428942024707794
1744739410.3891444,2025-04-15 13:50:10.389144,0.1793113574385643,0.4181627035140991
1744739410.4059606,2025-04-15 13:50:10.405961,0.17785800248384476,0.42261676490306854
1744739410.422364,2025-04-15 13:50:10.422364,0.18008194118738174,0.42472605407238007
1744739410.4392035,2025-04-15 13:50:10.439204,0.12850069254636765,0.3381431996822357
