timestamp,time_readable,x,y
1744817572.0059013,2025-04-16 11:32:52.005901,nan,nan
1744817572.0219014,2025-04-16 11:32:52.021901,nan,nan
1744817572.0679224,2025-04-16 11:32:52.067922,nan,nan
1744817572.0679224,2025-04-16 11:32:52.067922,nan,nan
1744817572.0691462,2025-04-16 11:32:52.069146,nan,nan
1744817572.083931,2025-04-16 11:32:52.083931,nan,nan
1744817572.0999894,2025-04-16 11:32:52.099989,nan,nan
1744817572.1169908,2025-04-16 11:32:52.116991,nan,nan
1744817572.1341512,2025-04-16 11:32:52.134151,nan,nan
1744817572.150682,2025-04-16 11:32:52.150682,nan,nan
1744817572.1673586,2025-04-16 11:32:52.167359,nan,nan
1744817572.1839843,2025-04-16 11:32:52.183984,nan,nan
1744817572.200858,2025-04-16 11:32:52.200858,nan,nan
1744817572.2173436,2025-04-16 11:32:52.217344,nan,nan
1744817572.2338316,2025-04-16 11:32:52.233832,nan,nan
1744817572.2508554,2025-04-16 11:32:52.250855,nan,nan
1744817572.2675316,2025-04-16 11:32:52.267532,nan,nan
1744817572.2837374,2025-04-16 11:32:52.283737,nan,nan
1744817572.3008225,2025-04-16 11:32:52.300822,nan,nan
1744817572.3168676,2025-04-16 11:32:52.316868,nan,nan
1744817572.3335762,2025-04-16 11:32:52.333576,nan,nan
1744817572.3500986,2025-04-16 11:32:52.350099,nan,nan
1744817572.3667896,2025-04-16 11:32:52.366790,nan,nan
1744817572.383964,2025-04-16 11:32:52.383964,nan,nan
1744817572.4009988,2025-04-16 11:32:52.400999,nan,nan
1744817572.4176416,2025-04-16 11:32:52.417642,nan,nan
1744817572.4337852,2025-04-16 11:32:52.433785,nan,nan
1744817572.4505644,2025-04-16 11:32:52.450564,nan,nan
1744817572.4667084,2025-04-16 11:32:52.466708,nan,nan
1744817572.4839575,2025-04-16 11:32:52.483958,nan,nan
1744817572.5000846,2025-04-16 11:32:52.500085,nan,nan
1744817572.516719,2025-04-16 11:32:52.516719,nan,nan
1744817572.5338254,2025-04-16 11:32:52.533825,nan,nan
1744817572.5507782,2025-04-16 11:32:52.550778,nan,nan
1744817572.5677338,2025-04-16 11:32:52.567734,nan,nan
1744817572.5837996,2025-04-16 11:32:52.583800,nan,nan
1744817572.6003315,2025-04-16 11:32:52.600332,nan,nan
1744817572.6171231,2025-04-16 11:32:52.617123,nan,nan
1744817572.6336854,2025-04-16 11:32:52.633685,nan,nan
1744817572.6500802,2025-04-16 11:32:52.650080,nan,nan
1744817572.6666906,2025-04-16 11:32:52.666691,nan,nan
1744817572.683639,2025-04-16 11:32:52.683639,nan,nan
1744817572.7006638,2025-04-16 11:32:52.700664,nan,nan
1744817572.716756,2025-04-16 11:32:52.716756,nan,nan
1744817572.7338424,2025-04-16 11:32:52.733842,nan,nan
1744817572.750829,2025-04-16 11:32:52.750829,nan,nan
1744817572.7688181,2025-04-16 11:32:52.768818,nan,nan
1744817572.7838295,2025-04-16 11:32:52.783829,nan,nan
1744817572.8003206,2025-04-16 11:32:52.800321,nan,nan
1744817572.817211,2025-04-16 11:32:52.817211,nan,nan
1744817572.8337307,2025-04-16 11:32:52.833731,nan,nan
1744817572.8504698,2025-04-16 11:32:52.850470,nan,nan
1744817572.8665335,2025-04-16 11:32:52.866534,nan,nan
1744817572.8838696,2025-04-16 11:32:52.883870,nan,nan
1744817572.9005766,2025-04-16 11:32:52.900577,nan,nan
1744817572.9169846,2025-04-16 11:32:52.916985,nan,nan
1744817572.934031,2025-04-16 11:32:52.934031,nan,nan
1744817572.9501145,2025-04-16 11:32:52.950114,nan,nan
1744817572.9672046,2025-04-16 11:32:52.967205,nan,nan
1744817572.9839704,2025-04-16 11:32:52.983970,nan,nan
1744817572.9999888,2025-04-16 11:32:52.999989,nan,nan
1744817573.0166693,2025-04-16 11:32:53.016669,nan,nan
1744817573.0337472,2025-04-16 11:32:53.033747,nan,nan
1744817573.0507588,2025-04-16 11:32:53.050759,nan,nan
1744817573.0672278,2025-04-16 11:32:53.067228,nan,nan
1744817573.0838387,2025-04-16 11:32:53.083839,nan,nan
1744817573.099762,2025-04-16 11:32:53.099762,nan,nan
1744817573.1166198,2025-04-16 11:32:53.116620,nan,nan
1744817573.1331363,2025-04-16 11:32:53.133136,nan,nan
1744817573.1502311,2025-04-16 11:32:53.150231,nan,nan
1744817573.1672106,2025-04-16 11:32:53.167211,nan,nan
1744817573.18375,2025-04-16 11:32:53.183750,nan,nan
1744817573.1998725,2025-04-16 11:32:53.199872,nan,nan
1744817573.2171676,2025-04-16 11:32:53.217168,nan,nan
1744817573.2336383,2025-04-16 11:32:53.233638,nan,nan
1744817573.2506382,2025-04-16 11:32:53.250638,nan,nan
1744817573.2670057,2025-04-16 11:32:53.267006,nan,nan
1744817573.283793,2025-04-16 11:32:53.283793,nan,nan
1744817573.3005323,2025-04-16 11:32:53.300532,nan,nan
1744817573.3172057,2025-04-16 11:32:53.317206,nan,nan
1744817573.3340359,2025-04-16 11:32:53.334036,nan,nan
1744817573.3504856,2025-04-16 11:32:53.350486,nan,nan
1744817573.366818,2025-04-16 11:32:53.366818,nan,nan
1744817573.3833802,2025-04-16 11:32:53.383380,nan,nan
1744817573.4005752,2025-04-16 11:32:53.400575,nan,nan
1744817573.4167001,2025-04-16 11:32:53.416700,nan,nan
1744817573.4338696,2025-04-16 11:32:53.433870,nan,nan
1744817573.4499977,2025-04-16 11:32:53.449998,nan,nan
1744817573.4672422,2025-04-16 11:32:53.467242,nan,nan
1744817573.4836495,2025-04-16 11:32:53.483649,nan,nan
1744817573.5000427,2025-04-16 11:32:53.500043,nan,nan
1744817573.5155776,2025-04-16 11:32:53.515578,nan,nan
1744817573.5319362,2025-04-16 11:32:53.531936,nan,nan
1744817573.5489998,2025-04-16 11:32:53.549000,nan,nan
1744817573.565555,2025-04-16 11:32:53.565555,nan,nan
1744817573.583885,2025-04-16 11:32:53.583885,nan,nan
1744817573.6002028,2025-04-16 11:32:53.600203,nan,nan
1744817573.6175761,2025-04-16 11:32:53.617576,nan,nan
1744817573.6335802,2025-04-16 11:32:53.633580,nan,nan
1744817573.6509802,2025-04-16 11:32:53.650980,nan,nan
1744817573.6670375,2025-04-16 11:32:53.667037,nan,nan
1744817573.685752,2025-04-16 11:32:53.685752,nan,nan
1744817573.7007508,2025-04-16 11:32:53.700751,nan,nan
1744817573.7169797,2025-04-16 11:32:53.716980,nan,nan
1744817573.733895,2025-04-16 11:32:53.733895,nan,nan
1744817573.7507794,2025-04-16 11:32:53.750779,nan,nan
1744817573.7670841,2025-04-16 11:32:53.767084,nan,nan
1744817573.7838914,2025-04-16 11:32:53.783891,nan,nan
1744817573.7999017,2025-04-16 11:32:53.799902,nan,nan
1744817573.816574,2025-04-16 11:32:53.816574,nan,nan
1744817573.8336308,2025-04-16 11:32:53.833631,nan,nan
1744817573.8507466,2025-04-16 11:32:53.850747,nan,nan
1744817573.8670132,2025-04-16 11:32:53.867013,nan,nan
1744817573.8838127,2025-04-16 11:32:53.883813,nan,nan
1744817573.9002764,2025-04-16 11:32:53.900276,nan,nan
1744817573.915285,2025-04-16 11:32:53.915285,nan,nan
1744817573.932709,2025-04-16 11:32:53.932709,nan,nan
1744817573.9489858,2025-04-16 11:32:53.948986,nan,nan
1744817573.9650364,2025-04-16 11:32:53.965036,nan,nan
1744817573.9825668,2025-04-16 11:32:53.982567,nan,nan
1744817574.0005667,2025-04-16 11:32:54.000567,nan,nan
1744817574.0175672,2025-04-16 11:32:54.017567,nan,nan
1744817574.033568,2025-04-16 11:32:54.033568,nan,nan
1744817574.0506816,2025-04-16 11:32:54.050682,nan,nan
1744817574.0669599,2025-04-16 11:32:54.066960,nan,nan
1744817574.0841076,2025-04-16 11:32:54.084108,nan,nan
1744817574.1006358,2025-04-16 11:32:54.100636,nan,nan
1744817574.11797,2025-04-16 11:32:54.117970,nan,nan
1744817574.1337078,2025-04-16 11:32:54.133708,nan,nan
1744817574.1509116,2025-04-16 11:32:54.150912,nan,nan
1744817574.167664,2025-04-16 11:32:54.167664,nan,nan
1744817574.1837115,2025-04-16 11:32:54.183712,nan,nan
