start_timestamp,end_timestamp,start_time_readable,end_time_readable,x,y
1744733394.7867334,1744733394.8852284,2025-04-15 12:09:54.786733,2025-04-15 12:09:54.885228,,
1744733394.9328146,1744733394.9488058,2025-04-15 12:09:54.932815,2025-04-15 12:09:54.948806,,
1744733394.9967034,1744733394.9967034,2025-04-15 12:09:54.996703,2025-04-15 12:09:54.996703,0.1736251562833786,0.3750573992729187
1744733395.0513344,1744733395.0513344,2025-04-15 12:09:55.051334,2025-04-15 12:09:55.051334,0.169407419860363,0.3782234787940979
1744733395.1237783,1744733395.1237783,2025-04-15 12:09:55.123778,2025-04-15 12:09:55.123778,0.1700163930654525,0.3738348931074142
1744733395.186688,1744733395.186688,2025-04-15 12:09:55.186688,2025-04-15 12:09:55.186688,0.1380250081419944,0.377656951546669
1744733395.2340648,1744733395.2682111,2025-04-15 12:09:55.234065,2025-04-15 12:09:55.268211,0.1358600581685701,0.3816102395455042
1744733395.3090434,1744733395.3090434,2025-04-15 12:09:55.309043,2025-04-15 12:09:55.309043,0.1359806135296821,0.3804416060447693
1744733395.3446198,1744733395.408347,2025-04-15 12:09:55.344620,2025-04-15 12:09:55.408347,0.1388332955539226,0.3750534392893314
1744733395.5195377,1744733395.5195377,2025-04-15 12:09:55.519538,2025-04-15 12:09:55.519538,0.1895323097705841,0.3798002451658249
1744733395.5511885,1744733395.5511885,2025-04-15 12:09:55.551188,2025-04-15 12:09:55.551188,0.188561663031578,0.3742989152669906
1744733395.5919683,1744733395.5919683,2025-04-15 12:09:55.591968,2025-04-15 12:09:55.591968,0.1880432590842247,0.369523674249649
1744733395.6696515,1744733395.6696515,2025-04-15 12:09:55.669652,2025-04-15 12:09:55.669652,0.2186985835433006,0.3683332949876785
1744733395.7727163,1744733395.7727163,2025-04-15 12:09:55.772716,2025-04-15 12:09:55.772716,0.21626827865839,0.3671214133501053
1744733395.8521354,1744733395.8521354,2025-04-15 12:09:55.852135,2025-04-15 12:09:55.852135,0.2159205600619316,0.3665982484817505
1744733395.9486122,1744733395.9486122,2025-04-15 12:09:55.948612,2025-04-15 12:09:55.948612,0.1390509605407714,0.4474159479141235
1744733396.1551597,1744733396.1551597,2025-04-15 12:09:56.155160,2025-04-15 12:09:56.155160,0.12283705919981,0.4909365177154541
1744733396.341709,1744733396.341709,2025-04-15 12:09:56.341709,2025-04-15 12:09:56.341709,0.1217718161642551,0.4995157122611999
1744733396.407444,1744733396.407444,2025-04-15 12:09:56.407444,2025-04-15 12:09:56.407444,0.1219924427568912,0.5013979822397232
1744733396.4658694,1744733396.4658694,2025-04-15 12:09:56.465869,2025-04-15 12:09:56.465869,0.1213997043669223,0.4973765611648559
1744733396.8009875,1744733396.820248,2025-04-15 12:09:56.800987,2025-04-15 12:09:56.820248,0.2082060165703296,0.5102214813232422
1744733396.8891225,1744733396.8891225,2025-04-15 12:09:56.889122,2025-04-15 12:09:56.889122,0.20994683355093,0.5075971633195877
1744733396.9743552,1744733396.9743552,2025-04-15 12:09:56.974355,2025-04-15 12:09:56.974355,0.2082222998142242,0.5120172202587128
1744733397.1012037,1744733397.1012037,2025-04-15 12:09:57.101204,2025-04-15 12:09:57.101204,0.2082986086606979,0.5192309021949768
1744733397.2838569,1744733397.3861513,2025-04-15 12:09:57.283857,2025-04-15 12:09:57.386151,,
1744733397.467841,1744733397.4843826,2025-04-15 12:09:57.467841,2025-04-15 12:09:57.484383,0.2098277658224105,0.511321134865284
1744733397.7848327,1744733397.7848327,2025-04-15 12:09:57.784833,2025-04-15 12:09:57.784833,0.231849230825901,0.5046866238117218
1744733397.9914944,1744733397.9914944,2025-04-15 12:09:57.991494,2025-04-15 12:09:57.991494,0.2083985283970832,0.533012866973877
1744733398.0550766,1744733398.0550766,2025-04-15 12:09:58.055077,2025-04-15 12:09:58.055077,0.2141505405306816,0.5345578491687775
1744733398.086431,1744733398.1026082,2025-04-15 12:09:58.086431,2025-04-15 12:09:58.102608,0.2136871181428432,0.5300654917955399
1744733398.287105,1744733398.287105,2025-04-15 12:09:58.287105,2025-04-15 12:09:58.287105,0.1350557878613472,0.6303337514400482
1744733398.357767,1744733398.357767,2025-04-15 12:09:58.357767,2025-04-15 12:09:58.357767,0.1178794279694557,0.661799967288971
1744733398.424755,1744733398.424755,2025-04-15 12:09:58.424755,2025-04-15 12:09:58.424755,0.1188873499631881,0.6639280319213867
1744733398.501138,1744733398.501138,2025-04-15 12:09:58.501138,2025-04-15 12:09:58.501138,0.1279089376330375,0.6752291619777679
1744733398.8381348,1744733398.8381348,2025-04-15 12:09:58.838135,2025-04-15 12:09:58.838135,0.2292939871549606,0.6494117677211761
1744733398.9381225,1744733398.9381225,2025-04-15 12:09:58.938123,2025-04-15 12:09:58.938123,0.2259074449539184,0.6512126326560974
1744733399.1563213,1744733399.1563213,2025-04-15 12:09:59.156321,2025-04-15 12:09:59.156321,0.2176420092582702,0.6568635404109955
1744733399.3898966,1744733399.3898966,2025-04-15 12:09:59.389897,2025-04-15 12:09:59.389897,0.2328222543001175,0.6507104337215424
1744733399.4695563,1744733399.4695563,2025-04-15 12:09:59.469556,2025-04-15 12:09:59.469556,0.2108789905905723,0.6583394110202789
1744733399.7905903,1744733399.7905903,2025-04-15 12:09:59.790590,2025-04-15 12:09:59.790590,0.1446072086691856,0.6908338069915771
1744733399.9304948,1744733399.9304948,2025-04-15 12:09:59.930495,2025-04-15 12:09:59.930495,0.2359794899821281,0.6629331409931183
1744733399.9910605,1744733399.9910605,2025-04-15 12:09:59.991060,2025-04-15 12:09:59.991060,0.2344380468130111,0.6641717255115509
1744733400.0417268,1744733400.0417268,2025-04-15 12:10:00.041727,2025-04-15 12:10:00.041727,0.2354570850729942,0.658058762550354
1744733400.1540086,1744733400.2022133,2025-04-15 12:10:00.154009,2025-04-15 12:10:00.202213,,
1744733400.362152,1744733400.3922262,2025-04-15 12:10:00.362152,2025-04-15 12:10:00.392226,0.3339888975024223,0.3667007461190223
1744733400.790481,1744733400.790481,2025-04-15 12:10:00.790481,2025-04-15 12:10:00.790481,0.3242046535015106,0.4896373450756073
1744733400.9344692,1744733400.9344692,2025-04-15 12:10:00.934469,2025-04-15 12:10:00.934469,0.3262276649475097,0.4798874855041504
1744733401.316088,1744733401.3318088,2025-04-15 12:10:01.316088,2025-04-15 12:10:01.331809,0.3419133126735687,0.4888145700097084
1744733402.0907702,1744733402.0907702,2025-04-15 12:10:02.090770,2025-04-15 12:10:02.090770,0.4105732142925262,0.4902744889259338
