start_timestamp,end_timestamp,start_time_readable,end_time_readable,x,y
1744930040.602911,1744930040.6947007,2025-04-17 18:47:20.602911,2025-04-17 18:47:20.694701,,
1744930041.0698135,1744930041.0851002,2025-04-17 18:47:21.069813,2025-04-17 18:47:21.085100,0.1818703562021255,0.1192428860813379
1744930041.2525191,1744930041.2525191,2025-04-17 18:47:21.252519,2025-04-17 18:47:21.252519,0.1235236376523971,0.1016685292124748
1744930041.535337,1744930041.535337,2025-04-17 18:47:21.535337,2025-04-17 18:47:21.535337,0.1120143122971057,0.1076272204518318
1744930041.5692952,1744930041.5692952,2025-04-17 18:47:21.569295,2025-04-17 18:47:21.569295,0.1090406589210033,0.1125809848308563
1744930041.8019722,1744930041.8019722,2025-04-17 18:47:21.801972,2025-04-17 18:47:21.801972,0.1306891739368438,0.1229467913508415
1744930041.8852477,1744930041.96954,2025-04-17 18:47:21.885248,2025-04-17 18:47:21.969540,,
1744930042.0523274,1744930042.0523274,2025-04-17 18:47:22.052327,2025-04-17 18:47:22.052327,0.1522798389196396,0.1314677260816097
1744930042.1516063,1744930042.1516063,2025-04-17 18:47:22.151606,2025-04-17 18:47:22.151606,0.1521495431661605,0.1258203089237213
1744930042.2185714,1744930042.2185714,2025-04-17 18:47:22.218571,2025-04-17 18:47:22.218571,0.1527778506278991,0.1220034919679164
1744930042.3187437,1744930042.3187437,2025-04-17 18:47:22.318744,2025-04-17 18:47:22.318744,0.1541209444403648,0.1271231919527053
1744930042.385223,1744930042.385223,2025-04-17 18:47:22.385223,2025-04-17 18:47:22.385223,0.1530945375561714,0.1273298263549804
1744930042.453091,1744930042.4680738,2025-04-17 18:47:22.453091,2025-04-17 18:47:22.468074,0.14945638552308083,0.13093504123389715
1744930042.635642,1744930042.635642,2025-04-17 18:47:22.635642,2025-04-17 18:47:22.635642,0.1821363791823387,0.1191692389547824
1744930042.7684422,1744930042.7684422,2025-04-17 18:47:22.768442,2025-04-17 18:47:22.768442,0.1871481910347938,0.1189724989235401
1744930042.8363235,1744930042.8363235,2025-04-17 18:47:22.836323,2025-04-17 18:47:22.836323,0.1846941858530044,0.1273507736623287
1744930042.869197,1744930042.869197,2025-04-17 18:47:22.869197,2025-04-17 18:47:22.869197,0.1846193894743919,0.1255033686757087
1744930043.0365355,1744930043.0365355,2025-04-17 18:47:23.036536,2025-04-17 18:47:23.036536,0.2050850018858909,0.1201728917658329
1744930043.1851654,1744930043.1851654,2025-04-17 18:47:23.185165,2025-04-17 18:47:23.185165,0.231337234377861,0.1139583103358745
1744930043.2356052,1744930043.2356052,2025-04-17 18:47:23.235605,2025-04-17 18:47:23.235605,0.2319694235920906,0.1136605069041252
1744930043.6688464,1744930043.6688464,2025-04-17 18:47:23.668846,2025-04-17 18:47:23.668846,0.2600054889917373,0.1336974427103996
1744930043.70185,1744930043.70185,2025-04-17 18:47:23.701850,2025-04-17 18:47:23.701850,0.2643582224845886,0.1314446739852428
1744930044.0185304,1744930044.035112,2025-04-17 18:47:24.018530,2025-04-17 18:47:24.035112,0.24156000465154645,0.1326717175543308
1744930044.0661569,1744930044.0661569,2025-04-17 18:47:24.066157,2025-04-17 18:47:24.066157,0.2408991158008575,0.1287224404513836
1744930044.3043516,1744930044.3043516,2025-04-17 18:47:24.304352,2025-04-17 18:47:24.304352,0.2878639996051788,0.129114095121622
1744930044.3710706,1744930044.3710706,2025-04-17 18:47:24.371071,2025-04-17 18:47:24.371071,0.2826777845621109,0.1312160938978195
1744930044.4342089,1744930044.4342089,2025-04-17 18:47:24.434209,2025-04-17 18:47:24.434209,0.285696804523468,0.1320785842835903
1744930044.5182755,1744930044.5516665,2025-04-17 18:47:24.518275,2025-04-17 18:47:24.551666,0.2930213958024978,0.13374488179882368
1744930044.6183827,1744930044.6183827,2025-04-17 18:47:24.618383,2025-04-17 18:47:24.618383,0.2921337038278579,0.1362493932247162
1744930044.651759,1744930044.651759,2025-04-17 18:47:24.651759,2025-04-17 18:47:24.651759,0.2878752201795578,0.1314750872552395
1744930044.685151,1744930044.685151,2025-04-17 18:47:24.685151,2025-04-17 18:47:24.685151,0.2872804850339889,0.1355136074125766
1744930044.7685077,1744930044.7685077,2025-04-17 18:47:24.768508,2025-04-17 18:47:24.768508,0.2878208756446838,0.1344683095812797
1744930044.8182805,1744930044.835544,2025-04-17 18:47:24.818280,2025-04-17 18:47:24.835544,0.2920143380761146,0.1336559541523456
1744930044.9018805,1744930044.9018805,2025-04-17 18:47:24.901881,2025-04-17 18:47:24.901881,0.3173551708459854,0.1324642039835453
1744930044.935297,1744930044.935297,2025-04-17 18:47:24.935297,2025-04-17 18:47:24.935297,0.3173131495714187,0.1276242658495903
1744930045.001773,1744930045.001773,2025-04-17 18:47:25.001773,2025-04-17 18:47:25.001773,0.3179009407758713,0.1330113112926483
1744930045.1352882,1744930045.1352882,2025-04-17 18:47:25.135288,2025-04-17 18:47:25.135288,0.3330975472927093,0.127876915037632
1744930045.1860611,1744930045.1860611,2025-04-17 18:47:25.186061,2025-04-17 18:47:25.186061,0.3309115171432495,0.1318656019866466
1744930045.4187803,1744930045.4187803,2025-04-17 18:47:25.418780,2025-04-17 18:47:25.418780,0.291769415140152,0.1715415716171264
1744930045.4849477,1744930045.4849477,2025-04-17 18:47:25.484948,2025-04-17 18:47:25.484948,0.2955145388841629,0.1706404462456703
1744930045.6175275,1744930045.6175275,2025-04-17 18:47:25.617527,2025-04-17 18:47:25.617527,0.1498067304491996,0.3804385811090469
