start_timestamp,end_timestamp,start_time_readable,end_time_readable,x,y
1744929698.9103975,1744929698.9907196,2025-04-17 18:41:38.910398,2025-04-17 18:41:38.990720,,
1744929699.0398774,1744929699.0566883,2025-04-17 18:41:39.039877,2025-04-17 18:41:39.056688,0.30396953970193863,0.14018541201949114
1744929699.1064434,1744929699.1064434,2025-04-17 18:41:39.106443,2025-04-17 18:41:39.106443,0.3090719729661941,0.1410313323140144
1744929699.2653782,1744929699.2826896,2025-04-17 18:41:39.265378,2025-04-17 18:41:39.282690,0.2800263985991478,0.13110850751399988
1744929699.316436,1744929699.316436,2025-04-17 18:41:39.316436,2025-04-17 18:41:39.316436,0.2794793248176574,0.1355664283037185
1744929699.3661327,1744929699.3661327,2025-04-17 18:41:39.366133,2025-04-17 18:41:39.366133,0.2821345180273056,0.1344842314720153
1744929699.416505,1744929699.416505,2025-04-17 18:41:39.416505,2025-04-17 18:41:39.416505,0.2827187776565552,0.135599136352539
1744929699.4478636,1744929699.4478636,2025-04-17 18:41:39.447864,2025-04-17 18:41:39.447864,0.2796401083469391,0.1345524862408638
1744929699.482532,1744929699.482532,2025-04-17 18:41:39.482532,2025-04-17 18:41:39.482532,0.2809191644191742,0.1295431405305862
1744929699.5328794,1744929699.556888,2025-04-17 18:41:39.532879,2025-04-17 18:41:39.556888,0.28325991332530975,0.13289440050721163
1744929699.5984757,1744929699.5984757,2025-04-17 18:41:39.598476,2025-04-17 18:41:39.598476,0.2853730916976928,0.1319074630737304
1744929699.816574,1744929699.8335557,2025-04-17 18:41:39.816574,2025-04-17 18:41:39.833556,0.3069459944963455,0.13386681675910944
1744929700.056898,1744929700.056898,2025-04-17 18:41:40.056898,2025-04-17 18:41:40.056898,0.3318980932235718,0.1374414414167404
1744929700.104979,1744929700.104979,2025-04-17 18:41:40.104979,2025-04-17 18:41:40.104979,0.3304995447397232,0.1353553906083107
1744929700.1398184,1744929700.1398184,2025-04-17 18:41:40.139818,2025-04-17 18:41:40.139818,0.331936702132225,0.1416339501738548
1744929700.3565996,1744929700.3565996,2025-04-17 18:41:40.356600,2025-04-17 18:41:40.356600,0.0830951705574989,0.855437159538269
1744929700.4997864,1744929700.4997864,2025-04-17 18:41:40.499786,2025-04-17 18:41:40.499786,0.0404539732262492,0.896414577960968
1744929700.6232371,1744929700.6232371,2025-04-17 18:41:40.623237,2025-04-17 18:41:40.623237,0.1660980358719825,0.9905586540699004
1744929700.8063016,1744929700.8063016,2025-04-17 18:41:40.806302,2025-04-17 18:41:40.806302,0.3196212649345398,0.1671790331602096
1744929700.8380258,1744929700.8380258,2025-04-17 18:41:40.838026,2025-04-17 18:41:40.838026,0.3215838521718979,0.164858765900135
1744929700.869875,1744929700.9019873,2025-04-17 18:41:40.869875,2025-04-17 18:41:40.901987,0.3194728791713714,0.16909352193276087
1744929701.0572336,1744929701.073485,2025-04-17 18:41:41.057234,2025-04-17 18:41:41.073485,0.33177927136421204,0.1173912417143583
1744929701.1900752,1744929701.1900752,2025-04-17 18:41:41.190075,2025-04-17 18:41:41.190075,0.3493775576353073,0.1298530921339988
1744929701.2902715,1744929701.2902715,2025-04-17 18:41:41.290272,2025-04-17 18:41:41.290272,0.3488954305648803,0.1289274916052818
1744929701.5736213,1744929701.5736213,2025-04-17 18:41:41.573621,2025-04-17 18:41:41.573621,0.3613256812095642,0.1259452849626541
1744929701.807486,1744929701.8234806,2025-04-17 18:41:41.807486,2025-04-17 18:41:41.823481,0.3971863016486168,0.13661999255418772
