start_timestamp,end_timestamp,start_time_readable,end_time_readable,x,y
1745329863.5862906,1745329863.6548247,2025-04-22 09:51:03.586291,2025-04-22 09:51:03.654825,,
1745329863.7223752,1745329863.7223752,2025-04-22 09:51:03.722375,2025-04-22 09:51:03.722375,0.4350084513425827,0.6344786584377289
1745329863.7555945,1745329863.7555945,2025-04-22 09:51:03.755594,2025-04-22 09:51:03.755594,0.4337680041790008,0.6406293511390686
1745329863.8719234,1745329863.8719234,2025-04-22 09:51:03.871923,2025-04-22 09:51:03.871923,0.4141823649406433,0.7283101975917816
1745329863.9056382,1745329863.9056382,2025-04-22 09:51:03.905638,2025-04-22 09:51:03.905638,0.4138388037681579,0.7341752350330353
1745329863.9555008,1745329863.9555008,2025-04-22 09:51:03.955501,2025-04-22 09:51:03.955501,0.4131125509738922,0.7276104092597961
1745329864.0223298,1745329864.0223298,2025-04-22 09:51:04.022330,2025-04-22 09:51:04.022330,0.4134442508220672,0.7218361794948578
1745329864.1723287,1745329864.1723287,2025-04-22 09:51:04.172329,2025-04-22 09:51:04.172329,0.4152502715587616,0.7244992554187775
1745329864.255227,1745329864.255227,2025-04-22 09:51:04.255227,2025-04-22 09:51:04.255227,0.4123395830392837,0.7243645191192627
1745329864.289257,1745329864.289257,2025-04-22 09:51:04.289257,2025-04-22 09:51:04.289257,0.4150738418102264,0.7246190011501312
1745329864.3384883,1745329864.3384883,2025-04-22 09:51:04.338488,2025-04-22 09:51:04.338488,0.4080696851015091,0.7497265040874481
1745329864.4223175,1745329864.4892702,2025-04-22 09:51:04.422318,2025-04-22 09:51:04.489270,0.4065567761659622,0.7543259382247924
1745329864.6552677,1745329864.6552677,2025-04-22 09:51:04.655268,2025-04-22 09:51:04.655268,0.7030626833438873,0.6329196691513062
1745329864.7059102,1745329864.7059102,2025-04-22 09:51:04.705910,2025-04-22 09:51:04.705910,0.6985790431499481,0.6368317902088165
1745329864.8546846,1745329864.872349,2025-04-22 09:51:04.854685,2025-04-22 09:51:04.872349,0.7223379462957382,0.5730018764734268
1745329864.93852,1745329864.93852,2025-04-22 09:51:04.938520,2025-04-22 09:51:04.938520,0.7262853980064392,0.5661900639533997
1745329865.0551462,1745329865.0551462,2025-04-22 09:51:05.055146,2025-04-22 09:51:05.055146,0.7268883883953094,0.5683394372463226
1745329865.3055522,1745329865.3055522,2025-04-22 09:51:05.305552,2025-04-22 09:51:05.305552,0.5229426324367523,0.5075134038925171
1745329865.4220316,1745329865.4220316,2025-04-22 09:51:05.422032,2025-04-22 09:51:05.422032,0.5296295285224915,0.5079869627952576
1745329865.605131,1745329865.605131,2025-04-22 09:51:05.605131,2025-04-22 09:51:05.605131,0.5074615627527237,0.338743656873703
1745329865.8218365,1745329865.8218365,2025-04-22 09:51:05.821836,2025-04-22 09:51:05.821836,0.2951745390892029,0.3820819854736328
1745329866.0553286,1745329866.0553286,2025-04-22 09:51:06.055329,2025-04-22 09:51:06.055329,0.2997132539749145,0.3713626861572265
1745329866.1554668,1745329866.1554668,2025-04-22 09:51:06.155467,2025-04-22 09:51:06.155467,0.3000094592571258,0.3737084865570068
1745329866.3046477,1745329866.322399,2025-04-22 09:51:06.304648,2025-04-22 09:51:06.322399,0.35454023629426956,0.3818701356649399
1745329866.5055137,1745329866.5055137,2025-04-22 09:51:06.505514,2025-04-22 09:51:06.505514,0.7126139104366302,0.2320765927433967
1745329866.5557125,1745329866.5557125,2025-04-22 09:51:06.555712,2025-04-22 09:51:06.555712,0.7111420929431915,0.2322868183255195
1745329866.6389337,1745329866.6389337,2025-04-22 09:51:06.638934,2025-04-22 09:51:06.638934,0.7068569660186768,0.2404663488268852
1745329866.6890538,1745329866.6890538,2025-04-22 09:51:06.689054,2025-04-22 09:51:06.689054,0.7118005156517029,0.2357291132211685
1745329866.75519,1745329866.75519,2025-04-22 09:51:06.755190,2025-04-22 09:51:06.755190,0.7096241116523743,0.2386740744113922
1745329866.8724294,1745329866.8724294,2025-04-22 09:51:06.872429,2025-04-22 09:51:06.872429,0.7173181772232056,0.2438069656491279
1745329866.9053602,1745329866.9053602,2025-04-22 09:51:06.905360,2025-04-22 09:51:06.905360,0.7192005813121796,0.2418695241212844
1745329866.939262,1745329866.939262,2025-04-22 09:51:06.939262,2025-04-22 09:51:06.939262,0.7189489006996155,0.2461302876472473
1745329866.9708445,1745329867.055265,2025-04-22 09:51:06.970845,2025-04-22 09:51:07.055265,,
1745329867.1052763,1745329867.1052763,2025-04-22 09:51:07.105276,2025-04-22 09:51:07.105276,0.4954653233289718,0.5237221121788025
1745329867.2222877,1745329867.2222877,2025-04-22 09:51:07.222288,2025-04-22 09:51:07.222288,0.4944909662008285,0.52080038189888
1745329867.3055692,1745329867.3055692,2025-04-22 09:51:07.305569,2025-04-22 09:51:07.305569,0.4932388663291931,0.5178078711032867
1745329867.372323,1745329867.372323,2025-04-22 09:51:07.372323,2025-04-22 09:51:07.372323,0.5110449343919754,0.5307780206203461
1745329867.4726417,1745329867.4726417,2025-04-22 09:51:07.472642,2025-04-22 09:51:07.472642,0.5147526562213898,0.5438826382160187
1745329867.7890563,1745329867.805584,2025-04-22 09:51:07.789056,2025-04-22 09:51:07.805584,0.706423431634903,0.572143092751503
1745329867.839277,1745329867.839277,2025-04-22 09:51:07.839277,2025-04-22 09:51:07.839277,0.7080324590206146,0.5674358904361725
1745329867.8892756,1745329867.8892756,2025-04-22 09:51:07.889276,2025-04-22 09:51:07.889276,0.7114211320877075,0.5670849978923798
1745329868.1385305,1745329868.1385305,2025-04-22 09:51:08.138530,2025-04-22 09:51:08.138530,0.7192102372646332,0.234484501183033
1745329868.2554276,1745329868.2554276,2025-04-22 09:51:08.255428,2025-04-22 09:51:08.255428,0.7221747040748596,0.2548493295907974
1745329868.3057723,1745329868.3057723,2025-04-22 09:51:08.305772,2025-04-22 09:51:08.305772,0.7216018736362457,0.2484615072607994
1745329868.4385078,1745329868.4558344,2025-04-22 09:51:08.438508,2025-04-22 09:51:08.455834,0.7147944122552872,0.2384654283523559
1745329868.5055242,1745329868.5055242,2025-04-22 09:51:08.505524,2025-04-22 09:51:08.505524,0.7176543176174164,0.2435002774000167
1745329868.6392272,1745329868.6392272,2025-04-22 09:51:08.639227,2025-04-22 09:51:08.639227,0.72086501121521,0.2381950542330742
1745329868.6718647,1745329868.6718647,2025-04-22 09:51:08.671865,2025-04-22 09:51:08.671865,0.71812504529953,0.2375719100236892
1745329868.7223952,1745329868.739277,2025-04-22 09:51:08.722395,2025-04-22 09:51:08.739277,0.7135121673345566,0.24073941260576245
1745329868.7733884,1745329868.7733884,2025-04-22 09:51:08.773388,2025-04-22 09:51:08.773388,0.7118333578109741,0.2406064644455909
1745329868.8384757,1745329868.8384757,2025-04-22 09:51:08.838476,2025-04-22 09:51:08.838476,0.714923620223999,0.2383544743061065
1745329868.955338,1745329868.955338,2025-04-22 09:51:08.955338,2025-04-22 09:51:08.955338,0.7166455984115601,0.2347676455974578
1745329869.0054958,1745329869.0054958,2025-04-22 09:51:09.005496,2025-04-22 09:51:09.005496,0.7124738991260529,0.2375809997320175
1745329869.055288,1745329869.055288,2025-04-22 09:51:09.055288,2025-04-22 09:51:09.055288,0.7151328325271606,0.238950215280056
1745329869.1048868,1745329869.1383765,2025-04-22 09:51:09.104887,2025-04-22 09:51:09.138376,0.7150899767875671,0.23635970801115033
1745329869.205758,1745329869.2218611,2025-04-22 09:51:09.205758,2025-04-22 09:51:09.221861,0.7150295525789261,0.2421331740915775
1745329869.372259,1745329869.372259,2025-04-22 09:51:09.372259,2025-04-22 09:51:09.372259,0.4937608987092972,0.4988639652729034
1745329869.421918,1745329869.421918,2025-04-22 09:51:09.421918,2025-04-22 09:51:09.421918,0.4969136267900467,0.4914320111274719
1745329869.7392912,1745329869.7392912,2025-04-22 09:51:09.739291,2025-04-22 09:51:09.739291,0.4549874067306518,0.4532308429479599
1745329870.3223004,1745329870.3223004,2025-04-22 09:51:10.322300,2025-04-22 09:51:10.322300,0.0363632990047335,0.9463135600090028
1745329870.455061,1745329870.455061,2025-04-22 09:51:10.455061,2025-04-22 09:51:10.455061,0.2925080060958862,0.966346025466919
1745329870.7547383,1745329870.7547383,2025-04-22 09:51:10.754738,2025-04-22 09:51:10.754738,0.4535860568284988,0.987245500087738
1745329870.8892736,1745329870.8892736,2025-04-22 09:51:10.889274,2025-04-22 09:51:10.889274,0.5978833436965942,0.9779700338840484
1745329871.0052562,1745329871.0052562,2025-04-22 09:51:11.005256,2025-04-22 09:51:11.005256,0.5941925942897797,0.9784963130950928
1745329871.0385802,1745329871.0385802,2025-04-22 09:51:11.038580,2025-04-22 09:51:11.038580,0.5913979709148407,0.9837395250797272
1745329871.0874164,1745329871.2221937,2025-04-22 09:51:11.087416,2025-04-22 09:51:11.222194,,
