start_timestamp,end_timestamp,start_time_readable,end_time_readable,x,y
1744816299.6445298,1744816299.7077768,2025-04-16 11:11:39.644530,2025-04-16 11:11:39.707777,,
1744816300.3244858,1744816300.3244858,2025-04-16 11:11:40.324486,2025-04-16 11:11:40.324486,0.2963644862174988,0.1499461382627487
1744816300.7243502,1744816300.7243502,2025-04-16 11:11:40.724350,2025-04-16 11:11:40.724350,0.5102636814117432,0.1533475816249847
1744816301.307752,1744816301.307752,2025-04-16 11:11:41.307752,2025-04-16 11:11:41.307752,0.1121164187788963,0.133669976145029
1744816301.590731,1744816301.590731,2025-04-16 11:11:41.590731,2025-04-16 11:11:41.590731,0.0988759528845548,0.1370180584490299
1744816301.6743994,1744816301.6743994,2025-04-16 11:11:41.674399,2025-04-16 11:11:41.674399,0.0972531139850616,0.154014827683568
1744816301.8743272,1744816301.8743272,2025-04-16 11:11:41.874327,2025-04-16 11:11:41.874327,0.0912102647125721,0.1438020970672369
1744816301.9575872,1744816301.9575872,2025-04-16 11:11:41.957587,2025-04-16 11:11:41.957587,0.0930138081312179,0.1464559938758611
1744816302.1578612,1744816302.1578612,2025-04-16 11:11:42.157861,2025-04-16 11:11:42.157861,0.1323084607720375,0.1345482692122459
1744816302.474202,1744816302.474202,2025-04-16 11:11:42.474202,2025-04-16 11:11:42.474202,0.1466320529580116,0.1169379353523254
1744816302.5745685,1744816302.5745685,2025-04-16 11:11:42.574569,2025-04-16 11:11:42.574569,0.1423229165375232,0.1190778780728578
1744816304.1576462,1744816304.1576462,2025-04-16 11:11:44.157646,2025-04-16 11:11:44.157646,0.4080829918384552,0.0677197705954313
1744816304.557567,1744816304.557567,2025-04-16 11:11:44.557567,2025-04-16 11:11:44.557567,0.481541708111763,0.0705990120768547
1744816304.6073687,1744816304.6073687,2025-04-16 11:11:44.607369,2025-04-16 11:11:44.607369,0.4663667231798172,0.0761405155062675
1744816304.6905377,1744816304.6905377,2025-04-16 11:11:44.690538,2025-04-16 11:11:44.690538,0.4687931984663009,0.0643450040370225
1744816304.9577956,1744816304.9577956,2025-04-16 11:11:44.957796,2025-04-16 11:11:44.957796,0.5868058502674103,0.0799832791090011
1744816305.4243822,1744816305.4243822,2025-04-16 11:11:45.424382,2025-04-16 11:11:45.424382,0.6801620125770569,0.0766422022134065
1744816305.89142,1744816305.89142,2025-04-16 11:11:45.891420,2025-04-16 11:11:45.891420,0.6773799955844879,0.0881290026009082
1744816306.2235804,1744816306.2235804,2025-04-16 11:11:46.223580,2025-04-16 11:11:46.223580,0.5886003375053406,0.0726021826267242
1744816306.6405144,1744816306.6405144,2025-04-16 11:11:46.640514,2025-04-16 11:11:46.640514,0.3422794640064239,0.0606942567974329
1744816306.7247272,1744816306.7247272,2025-04-16 11:11:46.724727,2025-04-16 11:11:46.724727,0.1080051995813846,0.1277329158037901
1744816306.990758,1744816307.007453,2025-04-16 11:11:46.990758,2025-04-16 11:11:47.007453,0.0586431040428578,0.1579399490728974
1744816307.4414625,1744816307.4414625,2025-04-16 11:11:47.441463,2025-04-16 11:11:47.441463,0.7626788914203644,0.0742974840104579
1744816307.774593,1744816307.774593,2025-04-16 11:11:47.774593,2025-04-16 11:11:47.774593,0.838554859161377,0.0939632691442966
1744816307.9574738,1744816307.9574738,2025-04-16 11:11:47.957474,2025-04-16 11:11:47.957474,0.8432151079177856,0.1038656905293464
1744816308.4406085,1744816308.4406085,2025-04-16 11:11:48.440609,2025-04-16 11:11:48.440609,0.9370351135730745,0.1069533936679363
1744816308.4746532,1744816308.4904397,2025-04-16 11:11:48.474653,2025-04-16 11:11:48.490440,0.9189826399087906,0.10518255643546576
1744816308.8070335,1744816308.8070335,2025-04-16 11:11:48.807034,2025-04-16 11:11:48.807034,0.9180758893489838,0.1017614118754863
1744816308.924555,1744816308.924555,2025-04-16 11:11:48.924555,2025-04-16 11:11:48.924555,0.8252826929092407,0.1131850332021713
1744816308.9743705,1744816308.9743705,2025-04-16 11:11:48.974370,2025-04-16 11:11:48.974370,0.8243363499641418,0.1063840501010418
1744816309.0735023,1744816309.0735023,2025-04-16 11:11:49.073502,2025-04-16 11:11:49.073502,0.8301655054092407,0.0921420231461525
1744816309.274819,1744816309.274819,2025-04-16 11:11:49.274819,2025-04-16 11:11:49.274819,0.6244672238826752,0.0835642255842685
1744816309.5402262,1744816309.5402262,2025-04-16 11:11:49.540226,2025-04-16 11:11:49.540226,0.6342239677906036,0.1851411238312721
1744816310.073774,1744816310.073774,2025-04-16 11:11:50.073774,2025-04-16 11:11:50.073774,0.3249180912971496,0.1568524613976478
1744816310.1078074,1744816310.1078074,2025-04-16 11:11:50.107807,2025-04-16 11:11:50.107807,0.3137919902801513,0.1376305371522903
1744816310.2906091,1744816310.2906091,2025-04-16 11:11:50.290609,2025-04-16 11:11:50.290609,0.583807498216629,0.1842531412839889
1744816310.4401076,1744816310.4401076,2025-04-16 11:11:50.440108,2025-04-16 11:11:50.440108,0.5785491466522217,0.179643876850605
1744816310.5898566,1744816310.5898566,2025-04-16 11:11:50.589857,2025-04-16 11:11:50.589857,0.5979993045330048,0.1998793631792068
